GEOGRAPHIC_COUNTY_NAME,JURISDICTION,PRECINCT,LOCATION,GEO_LOCATION
GENESEE COUNTY,FENTON TOWNSHIP ,     PRECINCT 4,"Permanent Polling Location
LAKE FENTON HIGH SCHOOL
4070 LAHRING RD
LINDEN MI 48451

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FENTON TOWNSHIP ,     PRECINCT 5,"Permanent Polling Location
LAKE FENTON HIGH SCHOOL
4070 LAHRING RD
LINDEN MI 48451

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FENTON TOWNSHIP ,     PRECINCT 6,"Permanent Polling Location
LAKE FENTON HIGH SCHOOL
4070 LAHRING RD
LINDEN MI 48451

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 1-1,"Permanent Polling Location
MAYS SENIOR & COMMUNITY SERVICE CENTER
1002 W. HOME AVE.
FLINT MI 48505

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 1-2,"Permanent Polling Location
FAITH TEMPLE COGIC
5802 FLEMING RD
FLINT MI 48504

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 1-3,"Permanent Polling Location
ST.LUKES N.E.W. LIFE
3115 LAWNDALE AVE.
FLINT MI 48504

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 2-4,"Permanent Polling Location
ST.LUKES N.E.W. LIFE
3115 LAWNDALE AVE.
FLINT MI 48504

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 2-5,"Permanent Polling Location
BETHEL UNITED METH
1309 N. BALLENGER HWY.
FLINT MI 48504

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 2-6,"Permanent Polling Location
HASKELL COMM. CENTER
2201 FOREST HILL AVE
FLINT MI 48504

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 2-7,"Permanent Polling Location
BERSTON FIELD HOUSE
3300 N. SAGINAW ST.
FLINT MI 48505

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 3-8,"Permanent Polling Location
AVERY ALDRIDGE ACTIVITY CTR
1185 E. FOSS AVE.
FLINT MI 48505

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 3-9,"Permanent Polling Location
AVERY ALDRIDGE ACTIVITY CTR
1185 E. FOSS AVE.
FLINT MI 48505

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 3-10,"Permanent Polling Location
ST. ANDREW'S EPISCOPAL CHURCH
1922 IOWA AVE.
FLINT MI 48506

Handicap Accessable:
Y
(FELLOWSHIP HALL/CORNER OF DAVISON RD / IOWA AVE)","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 4-11,"Permanent Polling Location
ST. ANDREW'S EPISCOPAL CHURCH
1922 IOWA AVE.
FLINT MI 48506

Handicap Accessable:
Y
(FELLOWSHIP HALL/CORNER OF DAVISON RD / IOWA AVE)","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 4-12,"Permanent Polling Location
BOYS & GIRLS CLUB
3701 N. AVERILL
FLINT MI 48506

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 5-13,"Permanent Polling Location
DOYLE-RYDER SCHOOL
1040 N. SAGINAW ST.
FLINT MI 48503

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 5-14,"Permanent Polling Location
DOYLE-RYDER SCHOOL
1040 N. SAGINAW ST.
FLINT MI 48503

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 5-15,"Permanent Polling Location
DURANT TUURI MOTT
1518 W. UNIVERSITY AVE
FLINT MI 48504

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 6-16,"Permanent Polling Location
DURANT TUURI MOTT
1518 W. UNIVERSITY AVE
FLINT MI 48504

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 6-17,"Permanent Polling Location
EISENHOWER SCHOOL
1235 PERSHING ST.
FLINT MI 48503

Handicap Accessable:
Y
(CORNER OF MILLER RD/ACROSS POWERS H.S.)","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 6-18,"Permanent Polling Location
EISENHOWER SCHOOL
1235 PERSHING ST.
FLINT MI 48503

Handicap Accessable:
Y
(CORNER OF MILLER RD/ACROSS POWERS H.S.)","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 7-19,"Permanent Polling Location
BRENNAN CENTER
1301 PINGREE AVE
FLINT MI 48503

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 7-20,"Permanent Polling Location
MCC EVENT CENTER
1401 E. COURT ST.
FLINT MI 48503

Handicap Accessable:
Y
(EAST ON COURT ST., TURN NORTH INTO MCC EVENT CTR)","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 7-21,"Permanent Polling Location
GRACE EMMANUEL BAPTIST CHURCH
3502 LAPEER RD
FLINT MI 48503

Handicap Accessable:
Y
(CORNER OF S. AVERILL )","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 8-22,"Permanent Polling Location
EISENHOWER SCHOOL
1235 PERSHING ST.
FLINT MI 48503

Handicap Accessable:
Y
(CORNER OF MILLER RD/ACROSS POWERS H.S.)","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 8-23,"Permanent Polling Location
WORD OF LIFE CHRISTIAN CHURCH
460 W. ATHERTON RD
FLINT MI 48507

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 8-24,"Permanent Polling Location
WORD OF LIFE CHRISTIAN CHURCH
460 W. ATHERTON RD
FLINT MI 48507

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 9-25,"Permanent Polling Location
CITY HALL
1101 S. SAGINAW ST
FLINT MI 48502

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 9-26,"Permanent Polling Location
CITY HALL
1101 S. SAGINAW ST
FLINT MI 48502

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 9-27,"Permanent Polling Location
FREEMAN ELEM. SCHOOL
4001 OGEMA AVE.
FLINT MI 48507

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 9-28,"Permanent Polling Location
FREEMAN ELEM. SCHOOL
4001 OGEMA AVE.
FLINT MI 48507

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT CITY ,     PRECINCT 9-29,"Permanent Polling Location
FREEMAN ELEM. SCHOOL
4001 OGEMA AVE.
FLINT MI 48507

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
LIVING WORD CHURCH
6325 CALKINS RD
FLINT MI 48532

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
WEST FLINT NAZARENE
2254 S. DYE RD.
FLINT MI 48532

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT TOWNSHIP ,     PRECINCT 3,"Permanent Polling Location
WEST FLINT NAZARENE
2254 S. DYE RD.
FLINT MI 48532

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT TOWNSHIP ,     PRECINCT 4,"Permanent Polling Location
WEST FLINT NAZARENE
2254 S. DYE RD.
FLINT MI 48532

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT TOWNSHIP ,     PRECINCT 5,"Permanent Polling Location
LIVING WORD CHURCH
6325 CALKINS RD
FLINT MI 48532

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT TOWNSHIP ,     PRECINCT 6,"Permanent Polling Location
WEST FLINT NAZARENE
2254 S. DYE RD.
FLINT MI 48532

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT TOWNSHIP ,     PRECINCT 7,"Permanent Polling Location
CENTRAL CH  NAZARENE  PEAK BUILDING
1205 W. BRISTOL RD.
FLINT MI 48507

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLINT TOWNSHIP ,     PRECINCT 8,"Permanent Polling Location
CENTRAL CH  NAZARENE  PEAK BUILDING
1205 W. BRISTOL RD.
FLINT MI 48507

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLUSHING CITY ,     PRECINCT 1,"Permanent Polling Location




Handicap Accessable:

","Temporary Polling Location
BELLA BIRCHES
606 N MCKINLEY RD
FLUSHING MI 48433

Handicap Accessable: Y
"
GENESEE COUNTY,FLUSHING CITY ,     PRECINCT 2,"Permanent Polling Location




Handicap Accessable:

","Temporary Polling Location
BELLA BIRCHES
606 N MCKINLEY RD
FLUSHING MI 48433

Handicap Accessable: Y
"
GENESEE COUNTY,FLUSHING CITY ,     PRECINCT 3,"Permanent Polling Location




Handicap Accessable:

","Temporary Polling Location
UNITED METH CHURCH
413 E MAIN ST
FLUSHING MI 48433

Handicap Accessable: Y
(CORNER OF MAIN & HAZELTON)"
GENESEE COUNTY,FLUSHING CITY ,     PRECINCT 4,"Permanent Polling Location




Handicap Accessable:

","Temporary Polling Location
UNITED METH CHURCH
413 E MAIN ST
FLUSHING MI 48433

Handicap Accessable: Y
(CORNER OF MAIN & HAZELTON)"
GENESEE COUNTY,FLUSHING TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
NORTH FLUSHING BAPT
7500 W MT MORRIS RD
FLUSHING MI 48433

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLUSHING TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
FLUSHING NAZARENE
9500 W PIERSON RD
FLUSHING MI 48433

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLUSHING TOWNSHIP ,     PRECINCT 3,"Permanent Polling Location
FLUSHING NAZARENE
9500 W PIERSON RD
FLUSHING MI 48433

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FLUSHING TOWNSHIP ,     PRECINCT 4,"Permanent Polling Location
THE RIVER
5105 N MCKINLEY RD
FLUSHING MI 48433

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,FOREST TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
FOREST TWP HALL
130 EAST MAIN ST
OTISVILLE MI 48463

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GAINES TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
GAINES TOWNSHIP HALL
9255 GRAND BLANC RD
GAINES MI 48436

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GAINES TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
VILLAGE FIRE HALL
208 WALNUT ST
GAINES MI 48436

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GAINES TOWNSHIP ,     PRECINCT 3,"Permanent Polling Location
TWP FIRE HALL
9241 W GRAND BLANC RD
GAINES MI 48436

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GENESEE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
THE MISSIONARY CHURCH
2232 E. MT. MORRIS RD
MOUNT MORRIS MI 48458

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GENESEE TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
NEW JERUSALEM FULL GOSPEL BAPTIST CHURCH
1035 E CARPENTER RD
FLINT MI 48505

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GENESEE TOWNSHIP ,     PRECINCT 3,"Permanent Polling Location
ST MARKS LUTHERAN
5073 DALY BLVD
FLINT MI 48506

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GENESEE TOWNSHIP ,     PRECINCT 4,"Permanent Polling Location
MT. MORRIS COMMUNITY CHURCH
7245 N CENTER RD
MT. MORRIS MI 48458

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GENESEE TOWNSHIP ,     PRECINCT 5,"Permanent Polling Location
HOPEWELL BAPTIST CHURCH
5162 BELSAY RD
FLINT MI 48506

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GENESEE TOWNSHIP ,     PRECINCT 6,"Permanent Polling Location
EAST FLINT CHURCH
3515 N BELSAY RD
FLINT MI 48506

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GENESEE TOWNSHIP ,     PRECINCT 7,"Permanent Polling Location
CALVARY PRESBYTERIAN
6100 RICHFIELD RD
FLINT MI 48506

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GRAND BLANC CITY ,     PRECINCT 1,"Permanent Polling Location
GRAND BLANC SENIOR
12632 PAGELS DR
GRAND BLANC MI 48439

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GRAND BLANC CITY ,     PRECINCT 2,"Permanent Polling Location
GRAND BLANC SENIOR
12632 PAGELS DR
GRAND BLANC MI 48439

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GRAND BLANC TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
TWIN CITIES BAPTIST CHURCH
5339 S SAGINAW
FLINT MI 48507

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GRAND BLANC TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
TWIN CITIES BAPTIST CHURCH
5339 S SAGINAW
FLINT MI 48507

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GRAND BLANC TOWNSHIP ,     PRECINCT 3,"Permanent Polling Location
EAST MIDDLE SCHOOL
6100 PERRY ROAD
GRAND BLANC MI 48439

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GRAND BLANC TOWNSHIP ,     PRECINCT 4,"Permanent Polling Location
EAST MIDDLE SCHOOL
6100 PERRY ROAD
GRAND BLANC MI 48439

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GRAND BLANC TOWNSHIP ,     PRECINCT 5,"Permanent Polling Location
GRAND BLANC HIGH SCH
12500 HOLLY ROAD
GRAND BLANC MI 48439

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GRAND BLANC TOWNSHIP ,     PRECINCT 6,"Permanent Polling Location
GRAND BLANC HIGH SCH
12500 HOLLY ROAD
GRAND BLANC MI 48439

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GRAND BLANC TOWNSHIP ,     PRECINCT 7,"Permanent Polling Location
GRAND BLANC HIGH SCH
12500 HOLLY ROAD
GRAND BLANC MI 48439

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GRAND BLANC TOWNSHIP ,     PRECINCT 8,"Permanent Polling Location
WEST MIDDLE SCHOOL
1515 REID ROAD
GRAND BLANC MI 48439

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GRAND BLANC TOWNSHIP ,     PRECINCT 9,"Permanent Polling Location
WEST MIDDLE SCHOOL
1515 REID ROAD
GRAND BLANC MI 48439

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,GRAND BLANC TOWNSHIP ,     PRECINCT 10,"Permanent Polling Location
WEST MIDDLE SCHOOL
1515 REID ROAD
GRAND BLANC MI 48439

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,LINDEN CITY ,     PRECINCT 1,"Permanent Polling Location
LOOSE SENIOR  CITIZENS CENTER 
707 NORTH BRIDGE STREET
LINDEN MI 48451

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MONTROSE CITY ,     PRECINCT 1,"Permanent Polling Location
MONTROSE CITY OFFICE
139 S SAGINAW
MONTROSE MI 48457

Handicap Accessable:
Y
(SE CORNER OF SAGINAW & MAPLE)","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MONTROSE TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
MONTROSE COMMUNITY SCHOOLS
300 NANITA DRIVE
MONTROSE MI 48457

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MONTROSE TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
MONTROSE COMMUNITY SCHOOLS
300 NANITA DRIVE
MONTROSE MI 48457

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MONTROSE TOWNSHIP ,     PRECINCT 3,"Permanent Polling Location
MONTROSE COMMUNITY SCHOOLS
300 NANITA DRIVE
MONTROSE MI 48457

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MONTROSE TOWNSHIP ,     PRECINCT 4,"Permanent Polling Location
MONTROSE COMMUNITY SCHOOLS
300 NANITA DRIVE
MONTROSE MI 48457

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MOUNT MORRIS CITY ,     PRECINCT 1,"Permanent Polling Location
FIRST BAPTIST CHURCH
800 LOUISA STREET
MT. MORRRIS MI 48458

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MOUNT MORRIS TOWNSHIP ,     PRECINCT 1,"Permanent Polling Location
TRINITY ASSEMBLY OF GOD
4363 W. MT. MORRIS RD.
MOUNT MORRIS MI 48458

Handicap Accessable:
Y
(BETWEEN JENNINGS & LINDEN RD. JUST WEST OF I-75)","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MOUNT MORRIS TOWNSHIP ,     PRECINCT 2,"Permanent Polling Location
TRINITY ASSEMBLY OF GOD
4363 W. MT. MORRIS RD.
MOUNT MORRIS MI 48458

Handicap Accessable:
Y
(BETWEEN JENNINGS & LINDEN RD. JUST WEST OF I-75)","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MOUNT MORRIS TOWNSHIP ,     PRECINCT 3,"Permanent Polling Location
RESILIENT HOPE CHURCH
2115 W. MT. MORRIS RD.
MOUNT MORRIS MI 48458

Handicap Accessable:
Y
(BETWEEN CLIO AND NEFF )","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MOUNT MORRIS TOWNSHIP ,     PRECINCT 4,"Permanent Polling Location
HAMADY HIGH SCHOOL
3223 W. CARPENTER RD
FLINT MI 48504

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MOUNT MORRIS TOWNSHIP ,     PRECINCT 5,"Permanent Polling Location
HAMADY HIGH SCHOOL
3223 W. CARPENTER RD
FLINT MI 48504

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MOUNT MORRIS TOWNSHIP ,     PRECINCT 6,"Permanent Polling Location
HAMADY HIGH SCHOOL
3223 W. CARPENTER RD
FLINT MI 48504

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MOUNT MORRIS TOWNSHIP ,     PRECINCT 7,"Permanent Polling Location
HAMADY HIGH SCHOOL
3223 W. CARPENTER RD
FLINT MI 48504

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
GENESEE COUNTY,MOUNT MORRIS TOWNSHIP ,     PRECINCT 8,"Permanent Polling Location
SAN JUAN DIEGO CNTR
6041 BALLARD DR.
FLINT MI 48505

Handicap Accessable:
Y
(BALLARD DR. - NORTH OFF W. COLDWATER RD.)","Temporary Polling Location




Handicap Accessable: 
"
